,ME,ME,ME,ME,ME,ME,ME,ME,MAE,MAE,MAE,MAE,MAE,MAE,MAE,MAE,RMSE,RMSE,RMSE,RMSE,RMSE,RMSE,RMSE,RMSE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE
,Naive,SeasonalNaive,AutoETS,AutoARIMA,LightGBM,AutoNBEATS,AutoNHITS,Chronos,Naive,SeasonalNaive,AutoETS,AutoARIMA,LightGBM,AutoNBEATS,AutoNHITS,Chronos,Naive,SeasonalNaive,AutoETS,AutoARIMA,LightGBM,AutoNBEATS,AutoNHITS,Chronos,Naive,SeasonalNaive,AutoETS,AutoARIMA,LightGBM,AutoNBEATS,AutoNHITS,Chronos
unique_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hotel_0,0.09100529100529098,0.012345679012345696,-0.0002641561382180667,-0.0074693483828604254,-0.06060702490697605,0.016995535554393943,0.016002471295614145,0.12641013198428688,0.19911816578483243,0.21164021164021163,0.17960904702673872,0.18396955674077392,0.15851372573968905,0.16960192519573516,0.16887719247496738,0.17216039336757896,0.2543971735683555,0.2640565646113474,0.22467646437959676,0.22684944621075406,0.20608843699044585,0.2173959343581435,0.2172964446513814,0.23611600545790137,0.3473595835631136,0.33851187791718435,0.28614310404322824,0.297387580616251,0.2327404703553816,0.27569119440886325,0.2745755438788245,0.32019754515235527
hotel_105,0.1404761904761905,-0.06365678346810423,-0.02224264149548218,-0.0043954024493713705,-0.08642442339540528,0.01984813256994197,0.0006494087939420824,0.05786665168198399,0.18737646001796945,0.11675651392632526,0.11290209882265696,0.11222684714449342,0.14359569231195943,0.11748004582211014,0.11612322249074081,0.11989909897810258,0.2453354241711329,0.14945072827433395,0.1434463288414498,0.13440725546643711,0.1917572489790319,0.1427442092814412,0.14093696826415092,0.15110392512448903,0.299557790369036,0.14816275310615698,0.1542093477518896,0.15550374109089485,0.19169753608747006,0.1696556084942687,0.16451394426957638,0.18203913449706055
hotel_112,-0.10107142857142855,-0.03767857142857143,-0.05882779512808377,-0.04636319417934625,-0.06538695312230189,-0.03278165987559727,-0.034541280950818744,0.009963528428758889,0.17598214285714286,0.11946428571428573,0.12153968707419234,0.1065255683757446,0.23211487287772273,0.10297472766467504,0.1034842916897365,0.09633026088987079,0.2107292291916674,0.14888724161017194,0.1437353435217492,0.1267825869387308,0.2825653494128745,0.12324408528498014,0.122560062017481,0.11745254061083034,0.20269110411472124,0.1415304617451172,0.14072648391020362,0.12402934882615611,0.27228389246783724,0.12135698331523755,0.12162909950743175,0.11725593082509107
hotel_126,0.026807057484348307,0.010529311326124068,-0.018791934513791155,0.010935632561383942,0.10252228271519888,0.0033915912589364597,-0.008903725965157386,0.048403784325669684,0.06198064883323847,0.0620375640295959,0.07341731301247087,0.06209295457752611,0.15995433714245125,0.07134817886501806,0.07332006960717127,0.0627807581126181,0.10015441347688316,0.10605074377629865,0.09686615850418635,0.08952296618504128,0.23591174522334907,0.10114941242982772,0.10119360244446589,0.11890074353309049,0.08036119326088792,0.0771404562757497,0.08680162210022228,0.0760354868790086,0.17548738536974698,0.08749448713655301,0.08743857659085602,0.08582592162587645
hotel_133,-0.042857142857142864,-0.04800936768149882,-0.0812448259017553,-0.06313476645091565,-0.05291784717415498,-0.045518720694392285,-0.06816870603335266,-0.03823653641713028,0.14918032786885246,0.1299765807962529,0.14160657725628417,0.11870079401806505,0.18864586686691306,0.11730274729762201,0.1272140984198807,0.1256425211454722,0.18537745841534314,0.1649034591593136,0.17800059893238354,0.14435463057917947,0.23618759980596926,0.14528366765056858,0.15885125669655661,0.15585775345183986,0.19456836245093934,0.1707357670251638,0.18022958340920112,0.14782002367812866,0.24653768817658964,0.15215826836906227,0.16377165248925932,0.16165163600779034
hotel_14,0.07216981132075473,-0.001415094339622642,0.024128240323120956,0.00020972526421647597,-0.0945867980780858,0.02076690383355893,0.010630098145927042,0.010551028327157869,0.14561994609164422,0.11448787061994611,0.10037669584285139,0.1008785609483364,0.14433367969172106,0.1139192280101005,0.1083384854051302,0.09679979199187133,0.18805996753944554,0.15183153470737698,0.13191787167500654,0.12959247582762223,0.17766145254057944,0.1450619294495264,0.1383713151874646,0.12032207990601904,0.2336472296620643,0.171514070268624,0.15515507588393904,0.15529022735983433,0.19401583665995478,0.1753228421847359,0.16599307710123923,0.14498488543665394
hotel_21,-0.01296296296296297,-0.006613756613756616,-0.018215226122351286,-0.025339414533183866,-0.020750525821914705,-0.004069071598153893,-0.011889653562237973,0.014588815383810218,0.052380952380952375,0.0353174603174603,0.051468631505938965,0.05116518347326658,0.0756601985911583,0.035220320924880005,0.0400014190604447,0.03193132990882509,0.08082270365329251,0.05750013845206515,0.07404351938109434,0.06366418651634047,0.10388775505110528,0.04906147350414651,0.053974106351731034,0.05460629397261315,0.05632914761712308,0.037750964275474905,0.05500712876951711,0.05424821971265463,0.0797842697952524,0.0382261768624087,0.042953657710798225,0.03571688817718711
hotel_35,-0.11682477678571429,-0.0470703125,-0.11329209239941208,-0.11437832141652994,-0.1737625304537166,-0.033926053132329666,-0.05282253984894071,-0.0919186532497406,0.1504185267857143,0.15767299107142857,0.1519016279815966,0.152565987547105,0.22493650647910754,0.12530058196612767,0.12737258481127875,0.15081830578190938,0.18596478430330987,0.1871723036234851,0.18685583666115105,0.20221905572724483,0.27506495762917066,0.14827898929523786,0.15213217588406028,0.18354574228016304,0.21181374284507573,0.24511999911680787,0.21632221476579433,0.21661493783217464,0.3422114488546001,0.1949702255491879,0.1934589593797124,0.21857469151301673
hotel_42,-0.031203007518796965,0.04213418160786581,-0.025478828679866155,0.005353312723077752,-0.25968997329257093,-0.0028206764764010833,0.0029030396293325163,0.23770282085814734,0.2994505494505495,0.2731925968768074,0.24959359787721688,0.23107405087078073,0.3896191517272566,0.2485539369573822,0.24440091921888107,0.2818013214148008,0.36313829285043037,0.33929944765263914,0.3029833582691115,0.2618550283276435,0.4878954568496743,0.2963312336446525,0.2953568871764986,0.3579128795640381,0.6217774598537604,0.6212020670117462,0.5128010259806679,0.519277216141891,0.6763232530195677,0.5353691153658738,0.5295614085914723,0.767998181289005
hotel_49,0.07601372426699941,0.0525577043044292,0.027150496768991218,0.06835988551312018,-0.18100954519868082,0.07112292708342177,0.057498266199790746,0.07603173146601847,0.0956019962570181,0.08724266999376169,0.08103343637838521,0.08666394296515956,0.2354113058589505,0.0845818243284041,0.07767982032807708,0.08676317067571677,0.12261947861141745,0.11420994077403405,0.09803332511753284,0.11045616350675132,0.3351212589644604,0.10939848443647392,0.10344569557047802,0.1161418620937032,0.13783730942151406,0.12212623621426216,0.11249853527507395,0.12570058935332679,0.33425722953112286,0.12179690379753236,0.11177876864384236,0.12652553573215056
hotel_56,0.008273809523809532,0.005178571428571425,-0.009892571712809361,-0.027579589822683447,-0.006894553881420187,0.010996332424027578,0.007324660761015754,0.03516719307218279,0.06053571428571428,0.043511904761904766,0.06125870083912689,0.07116457567803132,0.060485824227905854,0.04570002967403049,0.046896813738913766,0.041312101625260854,0.09278805427355946,0.07957912604186668,0.08204096797108774,0.0839734237002674,0.0795374099180998,0.07506945324530935,0.07405887187501353,0.08612968958608284,0.07104115443541342,0.05044835231768674,0.0687818665667639,0.07893650410628149,0.0656726553029814,0.054402652289267675,0.055426021493668924,0.05213187819738565
hotel_63,0.16161904761904763,-0.023142857142857142,0.03229409986081441,-0.013310712556036622,-0.08346110947568519,0.02636375088351113,0.015023173195975167,0.09890568726403373,0.19673015873015873,0.20295238095238094,0.14551247341130602,0.16696522631910343,0.21699370915121813,0.15335316735033006,0.1530614336634439,0.1695832355779315,0.2560751102335578,0.25986049710208864,0.18105146946950532,0.19797973552165327,0.27196288513042177,0.1909094180523137,0.19000662205651725,0.22178651280473596,0.3854480574233672,0.3289692685157667,0.25320376290132013,0.28139097328689106,0.3289161225491342,0.2716999125578207,0.26810136911978083,0.3210590015466863
hotel_7,0.11936947417403446,0.005688692415076781,0.012728458463046707,-0.0064001456625049575,-0.29355176762522694,0.01149162066473745,0.012209355103769868,0.008823539440772762,0.14424150767798977,0.1091321544904607,0.10481417882062626,0.10700025073210291,0.3180682349642877,0.10989138449400511,0.11255442415034289,0.10791296255538607,0.19222691749859397,0.1439197520191135,0.13244983263911958,0.13068710026783634,0.43835700454050575,0.1418943542845615,0.14308775492484965,0.13026120110472583,0.41725697318357535,0.2637696075015481,0.2692124282807521,0.25868964920764875,0.60044728379651,0.27218962460212565,0.2824739552092388,0.26922637811654937
hotel_70,-6.265664160401498e-05,-0.029135338345864664,-0.09804910489786062,-0.02976902302023298,-0.1815907505775469,-0.027144455969483037,-0.043728683310045036,0.010772891708633353,0.06046365914786968,0.08602756892230576,0.10352192427419823,0.07153907327391808,0.18781685994479763,0.07301267743260043,0.07301934097793168,0.06665586431447725,0.07542985319735593,0.10653987649825435,0.12651050013128645,0.09154720035539347,0.2560435715512298,0.09020936604600394,0.09068130496836581,0.08384197450103567,0.19242983791789622,0.25109883413324524,0.28857406656173357,0.20847263940338512,0.490519948635743,0.21183148783097425,0.20406351182046845,0.21762422489166003
hotel_84,0.0864804745427583,0.0022491349480968856,-0.027104510362091695,-0.04679745352856231,0.11544099808871085,-0.01632967413178895,-0.0422902493888178,0.04178150495605426,0.20056846267918932,0.1795600593178448,0.1622183714580846,0.1968227638836405,0.30289255727475956,0.1635923804171122,0.17580976640079143,0.17399976478315968,0.2542008095510739,0.22238338879572822,0.20096623798416452,0.2539397928831167,0.37177575842486366,0.20045801388636394,0.21564764442766313,0.2209937198569428,4.583018557713993,3.0182198066532537,2.839651399392429,2.3557794515112613,1.8384828671323001,2.782776939558896,3.001560385625504,2.4567841328687883
hotel_91,-0.03434991974317815,-0.030497592295345103,-0.039598194175355705,-0.041236173772614314,0.1765775931116683,-0.030063961879208227,-0.0358544654151601,0.020388072083314012,0.1858747993579454,0.19165329052969501,0.16465781510097457,0.1708375613673538,0.3495159579587622,0.14313645253307747,0.1434121571660616,0.15032995603918836,0.24574948127299223,0.24535286210812754,0.21187209136222604,0.20071902377090187,0.5195563309171572,0.17622208567464442,0.18306127180428294,0.18341300562519067,0.26504365168828475,0.26057844381968387,0.23091378639272075,0.2390954004447945,0.43580278999832756,0.20082706346828272,0.20129989155193564,0.23050762786562257
hotel_98,0.09320276497695852,0.024078341013824885,0.015841331217046832,0.01850015367370794,-0.25886694327944143,0.008851053651576768,0.01975197630337856,-0.040933201376194224,0.19032258064516128,0.14838709677419354,0.14760827462766368,0.1375245640658166,0.27137055013519146,0.11515949141869347,0.10956978272251819,0.12209596399406684,0.21741954286253132,0.20416358863212003,0.18129107862719349,0.16756993151101346,0.3334399789730417,0.14956012720036146,0.1367077706086845,0.17553950902775764,1.1240428819571275,0.731190726059584,0.7224953082345024,0.7442931954295096,1.4066130596179418,0.567201505027826,0.5681247505936791,0.5077729340623983
