unique_id,ds,Naive,SeasonalNaive,AutoETS,AutoARIMA,LightGBM,AutoNBEATS,AutoNHITS,Chronos,y
hotel_21,2023-06-14,1.0,0.8981481481481481,1.0058085506131955,0.9543858045864072,0.9468800792354686,0.9519066,0.9452615,0.9889963269233704,0.9722222222222222
hotel_21,2023-06-15,1.0,0.9444444444444444,1.0019568781737052,0.9516949987282178,0.966327980668013,0.9596969,0.96124524,0.9751642346382141,0.9953703703703703
hotel_21,2023-06-16,1.0,1.0,0.9885692352917795,0.9641220889192748,0.989947786260941,0.9789438,0.97907573,0.954416036605835,1.0
hotel_21,2023-06-17,1.0,1.0092592592592593,0.9965671900805182,0.9556694037080548,1.0186094805608905,0.9928668,0.9856176,0.9751642346382141,1.0
hotel_21,2023-06-18,1.0,1.0046296296296295,0.9338321213004529,0.9566359870548908,1.036295326509681,0.9497554,0.92510206,0.9820802807807922,0.9583333333333334
hotel_21,2023-06-19,1.0,0.75,0.9388737130839176,0.9554444308418181,0.8679504607480184,0.8946844,0.8962625,0.9820802807807922,0.9768518518518519
hotel_21,2023-06-20,1.0,0.75,0.9832132560252524,0.9476323621152185,0.8981280255592679,0.92447424,0.9185598,0.9751642346382141,0.9814814814814815
hotel_21,2023-06-21,1.0,0.8981481481481481,1.0058085506131955,0.9560811880211316,0.9544348587781286,0.9442082,0.94038147,0.9889963269233704,0.9629629629629629
hotel_21,2023-06-22,1.0,0.9444444444444444,1.0019568781737052,0.9543216345820357,0.98278966556538,0.9515393,0.9500866,0.9751642346382141,0.9814814814814815
hotel_21,2023-06-23,1.0,1.0,0.9885692352917795,0.9523127142813881,1.0058845288277607,0.97336566,0.9804455,0.9820802807807922,0.9351851851851852
hotel_21,2023-06-24,1.0,1.0092592592592593,0.9965671900805182,0.9581048849535677,1.0308615905975298,0.9984446,0.9847017,0.9474999904632568,1.0
hotel_21,2023-06-25,1.0,1.0046296296296295,0.9338321213004529,0.9520518015672293,1.0389609994200881,0.9517213,0.9330321,0.968248188495636,0.9166666666666666
hotel_21,2023-06-26,1.0,0.75,0.9388737130839176,0.95313428321366,0.8755943311624046,0.89687777,0.90621746,0.9751642346382141,0.9861111111111112
hotel_21,2023-06-27,1.0,0.75,0.9832132560252524,0.9548541392062144,0.8952887446580394,0.9236623,0.9157894,0.9820802807807922,1.0
hotel_21,2023-06-28,1.0,0.8981481481481481,1.0058085506131955,0.9506382972251647,0.9411575599843363,0.9411391,0.94342625,0.9405839443206787,0.9953703703703703
hotel_21,2023-06-29,1.0,0.9444444444444444,1.0019568781737052,0.9555431062109712,0.9664468869230552,0.9620188,0.9545466,0.9751642346382141,0.9907407407407407
hotel_21,2023-06-30,1.0,1.0,0.9885692352917795,0.9534264685075423,0.9819854092615362,0.9904132,0.9779333,0.9889963269233704,0.9074074074074074
hotel_35,2023-06-03,0.55078125,0.515625,0.5229484063078094,0.538167059911453,0.5074038100232917,0.5566032,0.5651727,0.5511296391487122,0.533203125
hotel_35,2023-06-04,0.55078125,0.6015625,0.5068543749575442,0.5299888105449199,0.5216335058563603,0.56467104,0.56782126,0.5452352166175842,0.568359375
hotel_35,2023-06-05,0.55078125,0.654296875,0.5720222699067338,0.5704549772576879,0.6142249023879928,0.6382261,0.6363819,0.565865695476532,0.60546875
hotel_35,2023-06-06,0.55078125,0.63671875,0.6117736796790747,0.5809117274403203,0.6128564902807772,0.67893267,0.6716196,0.565865695476532,0.595703125
hotel_35,2023-06-07,0.55078125,0.529296875,0.6077387983316962,0.5576492808038446,0.49526108674186875,0.65885144,0.64995027,0.568812906742096,0.65625
hotel_35,2023-06-08,0.55078125,0.53125,0.5874570023570584,0.5393713054204737,0.4428606218905764,0.6066732,0.6153503,0.559971272945404,0.654296875
hotel_35,2023-06-09,0.55078125,0.55078125,0.5545927122659294,0.5302040926174376,0.4264493555155914,0.5939846,0.5962019,0.5540768504142761,0.705078125
hotel_35,2023-06-10,0.55078125,0.515625,0.5229484063078094,0.518586156444302,0.39147164145369506,0.5724373,0.56513023,0.562918484210968,0.587890625
hotel_35,2023-06-11,0.55078125,0.6015625,0.5068543749575442,0.5110538156058175,0.38433705306301996,0.58109003,0.57427275,0.5776546001434326,0.599609375
hotel_35,2023-06-12,0.55078125,0.654296875,0.5720222699067338,0.5483240120068736,0.4643808097161909,0.63753766,0.64569867,0.568812906742096,0.70703125
hotel_35,2023-06-13,0.55078125,0.63671875,0.6117736796790747,0.5579549003435373,0.4953127526449418,0.6762857,0.6684361,0.5422880053520203,0.78125
hotel_35,2023-06-14,0.55078125,0.529296875,0.6077387983316962,0.536529694416212,0.431545861378403,0.6674019,0.65505475,0.5275518894195557,0.8359375
hotel_35,2023-06-15,0.55078125,0.53125,0.5874570023570584,0.5196952920576373,0.4057802736760363,0.62361485,0.61937183,0.5069213509559631,0.83203125
hotel_35,2023-06-16,0.55078125,0.55078125,0.5545927122659294,0.511252094953138,0.3928465112054933,0.6091173,0.59896135,0.5098685622215271,0.693359375
hotel_35,2023-06-17,0.55078125,0.515625,0.5229484063078094,0.5005517297314656,0.3708373780634261,0.5776954,0.573676,0.5098685622215271,0.630859375
hotel_35,2023-06-18,0.55078125,0.6015625,0.5068543749575442,0.4936142843242278,0.3795492429301615,0.5546179,0.5795226,0.5069213509559631,0.56640625
hotel_35,2023-06-19,0.55078125,0.654296875,0.5720222699067338,0.5279409243945118,0.4738936867715025,0.6261414,0.6510161,0.5275518894195557,0.619140625
hotel_35,2023-06-20,0.55078125,0.63671875,0.6117736796790747,0.5368111764836686,0.47197325391087,0.65432966,0.67754465,0.5098685622215271,0.58203125
hotel_35,2023-06-21,0.55078125,0.529296875,0.6077387983316962,0.5170781081524759,0.3832029096925367,0.66711986,0.65895253,0.521657407283783,0.59375
hotel_35,2023-06-22,0.55078125,0.53125,0.5874570023570584,0.5015732671169518,0.34475687989951154,0.6316586,0.62641513,0.49807971715927124,0.77734375
hotel_35,2023-06-23,0.55078125,0.55078125,0.5545927122659294,0.49379690380161384,0.33275438648334404,0.59232926,0.6003244,0.5069213509559631,0.859375
hotel_35,2023-06-24,0.55078125,0.515625,0.5229484063078094,0.483941640855521,0.2783881355947471,0.58895606,0.56544846,0.5069213509559631,0.72265625
hotel_35,2023-06-25,0.55078125,0.6015625,0.5068543749575442,0.4775521067371887,0.3031384984402788,0.59192663,0.5901038,0.5010269284248352,0.7421875
hotel_35,2023-06-26,0.55078125,0.654296875,0.5720222699067338,0.5091676690979342,0.41515233856323175,0.6490807,0.6579223,0.5010269284248352,0.8359375
hotel_35,2023-06-27,0.55078125,0.63671875,0.6117736796790747,0.5173373590968993,0.43056269902161454,0.7077676,0.68598974,0.48039641976356506,0.919921875
hotel_35,2023-06-28,0.55078125,0.529296875,0.6077387983316962,0.49916278532223635,0.3323226443587066,0.6665542,0.6646604,0.49807971715927124,0.89453125
hotel_35,2023-06-29,0.55078125,0.53125,0.5874570023570584,0.4848824984182929,0.274156593875733,0.64053345,0.6299513,0.4921852946281433,0.8046875
hotel_35,2023-06-30,0.55078125,0.55078125,0.5545927122659294,0.47772030314277236,0.25667605260950727,0.6131879,0.60534,0.4921852946281433,0.6953125
hotel_42,2023-06-03,0.5789473684210527,1.0,0.6235235371777318,0.6057803661882868,0.7675639677342767,0.6079893,0.65272707,0.6503829956054688,0.6720647773279352
hotel_42,2023-06-04,0.5789473684210527,0.9959514170040485,0.2771541095301263,0.7180209430485639,0.39920845868616184,0.4303115,0.48378628,0.7467359900474548,0.562753036437247
hotel_42,2023-06-05,0.5789473684210527,0.21862348178137653,0.3575462852718987,0.5034445426884391,0.32970820207563867,0.47259426,0.53831327,0.8479066491127014,0.7408906882591093
hotel_42,2023-06-06,0.5789473684210527,0.25101214574898784,0.46404466213726625,0.5734298144918397,0.38346693954877387,0.5566358,0.5982319,0.8864479064941406,0.8623481781376519
hotel_42,2023-06-07,0.5789473684210527,0.27530364372469635,0.44306693331262137,0.5380824025537381,0.24784159912438736,0.5074405,0.5945909,0.944259762763977,0.6761133603238867
hotel_42,2023-06-08,0.5789473684210527,0.30364372469635625,0.44864531913861794,0.5878896477582756,0.2844324164638177,0.53187287,0.6208671,0.8816302418708801,0.7004048582995951
hotel_42,2023-06-09,0.5789473684210527,0.5789473684210527,0.5164536633446177,0.6160553133918176,0.5222925911792985,0.6263143,0.6942567,0.9201714396476746,0.8502024291497976
hotel_42,2023-06-10,0.5789473684210527,1.0,0.6235235371777318,0.655005989324797,0.5945028837342653,0.5838901,0.66024023,0.96834796667099,0.9473684210526315
hotel_42,2023-06-11,0.5789473684210527,0.9959514170040485,0.2771541095301263,0.6524522630011669,0.18649719019009137,0.41724604,0.50440955,0.9731656312942505,0.4291497975708502
hotel_42,2023-06-12,0.5789473684210527,0.21862348178137653,0.3575462852718987,0.6286492965480848,-0.0989996421156194,0.44404808,0.53887695,0.944259762763977,0.4898785425101215
