unique_id,ds,Naive,SeasonalNaive,AutoETS,AutoARIMA,LightGBM,NBEATS,NHITS,Chronos,y
hotel_0,2023-06-30,0.691358024691358,0.691358024691358,0.6383032223681587,0.70396772412963,0.1977693269971031,0.7732977,0.80826926,0.8418331146240234,0.8271604938271605
hotel_105,2023-06-03,0.949685534591195,1.0,1.0167414209470118,0.9609203629247076,0.9721958657956467,0.9424414,0.93674153,0.9693240523338318,1.0125786163522013
hotel_105,2023-06-04,0.949685534591195,0.9056603773584906,0.799594433828028,0.8973178959346272,0.7941938653106211,0.7726941,0.93115807,0.8943167924880981,0.9119496855345912
hotel_105,2023-06-05,0.949685534591195,0.9182389937106918,0.9239283380250877,0.9119929291736061,0.9036859376408883,0.86511594,0.95975095,0.9462449550628662,0.9937106918238994
hotel_105,2023-06-06,0.949685534591195,0.9748427672955975,0.9641710582387015,0.9434939588360765,0.931263206088998,0.9403115,1.0167317,0.9635542631149292,1.0062893081761006
hotel_105,2023-06-07,0.949685534591195,1.0125786163522013,0.9588699457111701,0.9631666042634743,0.9602778795837145,0.96369547,0.99926126,0.934705376625061,0.9811320754716981
hotel_105,2023-06-08,0.949685534591195,0.8930817610062893,0.8574510781853502,0.8988767449122643,0.8751643586575236,0.91979074,0.94250226,0.9520147442817688,0.9559748427672956
hotel_105,2023-06-09,0.949685534591195,0.949685534591195,0.9748835792868034,0.926664283660684,0.9268077517276958,0.9702186,0.9557951,0.9577844738960266,0.9811320754716981
hotel_105,2023-06-10,0.949685534591195,1.0,1.0167414209470118,0.9369992955074022,0.9334675232758711,1.0025988,0.974711,0.9693240523338318,1.0062893081761006
hotel_105,2023-06-11,0.949685534591195,0.9056603773584906,0.799594433828028,0.8984306263954973,0.8630333973247613,0.88591826,0.97379595,0.9462449550628662,0.9811320754716981
hotel_105,2023-06-12,0.949685534591195,0.9182389937106918,0.9239283380250877,0.9067451506864608,0.9403743045495269,0.9657911,0.98639655,0.9693240523338318,0.9937106918238994
hotel_105,2023-06-13,0.949685534591195,0.9748427672955975,0.9641710582387015,0.9265587420276644,0.967816046960241,1.0274203,1.0356787,0.9404751658439636,1.0377358490566038
hotel_105,2023-06-14,0.949685534591195,1.0125786163522013,0.9588699457111701,0.9357751592990664,1.008346197199525,1.0236232,1.0195594,0.9462449550628662,1.0125786163522013
hotel_105,2023-06-15,0.949685534591195,0.8930817610062893,0.8574510781853502,0.9005539240019528,0.9018724707021727,0.9376139,0.94885683,0.9173959493637085,1.0188679245283019
hotel_105,2023-06-16,0.949685534591195,0.949685534591195,0.9748835792868034,0.9153876232315068,0.9465966609809185,0.95783496,0.956094,0.9520147442817688,0.9622641509433962
hotel_105,2023-06-17,0.949685534591195,1.0,1.0167414209470118,0.9217144481587954,0.9308901358430586,0.96321607,0.96658736,0.9520147442817688,0.9245283018867925
hotel_105,2023-06-18,0.949685534591195,0.9056603773584906,0.799594433828028,0.8998137551758106,0.8331521037082814,0.858347,0.94094217,0.9577844738960266,0.9937106918238994
hotel_105,2023-06-19,0.949685534591195,0.9182389937106918,0.9239283380250877,0.9037825027118772,0.9052707355277851,0.95474434,0.9636022,0.9520147442817688,1.0062893081761006
hotel_105,2023-06-20,0.949685534591195,0.9748427672955975,0.9641710582387015,0.9161573812383106,0.9635698697229856,1.0238329,1.0058283,0.9520147442817688,1.0062893081761006
hotel_105,2023-06-21,0.949685534591195,1.0125786163522013,0.9588699457111701,0.9207804098346198,1.0120790137217248,1.042592,1.0205991,0.9750938415527344,1.0125786163522013
hotel_105,2023-06-22,0.949685534591195,0.8930817610062893,0.8574510781853502,0.9007596740068379,0.9110220860528846,0.9488828,0.96824956,0.9750938415527344,1.0566037735849056
hotel_105,2023-06-23,0.949685534591195,0.949685534591195,0.9748835792868034,0.9093547803889666,0.9397751120829465,0.9562404,0.9876083,0.9404751658439636,0.9874213836477987
hotel_105,2023-06-24,0.949685534591195,1.0,1.0167414209470118,0.9127340104864601,0.9315014492345286,0.92561096,1.0014368,0.9289355874061584,0.9874213836477987
hotel_105,2023-06-25,0.949685534591195,0.9056603773584906,0.799594433828028,0.9004603351495045,0.8728668977595753,0.7903011,0.99745554,0.9693240523338318,0.9937106918238994
hotel_105,2023-06-26,0.949685534591195,0.9182389937106918,0.9239283380250877,0.9023951630884621,0.94431591571311,0.8524692,1.0236577,0.9693240523338318,1.0188679245283019
hotel_105,2023-06-27,0.949685534591195,0.9748427672955975,0.9641710582387015,0.9097844378591907,0.9746661961506657,0.93601716,1.043701,0.9577844738960266,1.0314465408805031
hotel_105,2023-06-28,0.949685534591195,1.0125786163522013,0.9588699457111701,0.912386401816016,1.0165816220248376,0.93311936,1.0164418,0.9577844738960266,1.0440251572327044
hotel_105,2023-06-29,0.949685534591195,0.8930817610062893,0.8574510781853502,0.9007406490211778,0.9128212080490061,0.8793314,0.9321084,0.9693240523338318,1.0062893081761006
hotel_105,2023-06-30,0.949685534591195,0.949685534591195,0.9748835792868034,0.9058614829720854,0.9513377357542391,0.94154453,0.94061553,0.9577844738960266,1.0
hotel_112,2023-06-03,0.75625,1.0125,0.8246688943418579,0.8136502965188681,0.8098949503629351,0.8179234,0.73522985,0.8150545358657837,0.7375
hotel_112,2023-06-04,0.75625,0.93125,0.7903376527173144,0.8109587772072497,0.8228943365657733,0.8576435,0.7096876,0.9360392093658447,0.7375
hotel_112,2023-06-05,0.75625,0.9375,0.8434935376375269,0.8527162139609764,0.9109502685345774,0.8835565,0.73575175,0.8405250310897827,0.83125
hotel_112,2023-06-06,0.75625,0.7875,0.8447242050752105,0.8577992610418612,0.8610596726591606,0.905861,0.740163,0.92330402135849,0.83125
hotel_112,2023-06-07,0.75625,0.98125,0.8678157012113104,0.8691134495603973,0.9176155372490282,0.9372776,0.74035805,0.904201090335846,0.81875
hotel_112,2023-06-08,0.75625,0.75,0.8556846176835139,0.8583793195771692,0.784708577752137,0.9268734,0.75588,0.9424068331718445,0.85
hotel_112,2023-06-09,0.75625,0.75625,0.8218651744936931,0.850783469919258,0.7005923683816233,0.9358808,0.7607618,0.955142080783844,0.675
hotel_112,2023-06-10,0.75625,1.0125,0.8246688943418579,0.8676701680823115,0.7004331722181689,0.9708383,0.71902275,0.9424068331718445,0.91875
hotel_112,2023-06-11,0.75625,0.93125,0.7903376527173144,0.8497635229844103,0.6941206224115891,0.97981703,0.69380176,0.92330402135849,0.84375
hotel_112,2023-06-12,0.75625,0.9375,0.8434935376375269,0.8751084938558523,0.7142444838651054,0.99627614,0.7103408,0.9169363975524902,0.7375
hotel_112,2023-06-13,0.75625,0.7875,0.8447242050752105,0.8723479369499725,0.6643202263396052,1.0009235,0.72285646,0.9424068331718445,0.9875
hotel_112,2023-06-14,0.75625,0.98125,0.8678157012113104,0.877562483216258,0.7952360691442821,0.9936521,0.74332875,0.9424068331718445,1.00625
hotel_112,2023-06-15,0.75625,0.75,0.8556846176835139,0.864816123420212,0.6806036951314578,0.98970747,0.7735653,0.9169363975524902,1.0125
hotel_112,2023-06-16,0.75625,0.75625,0.8218651744936931,0.8559623480954025,0.6756715077829419,0.9908157,0.7912316,0.8914659023284912,1.00625
hotel_112,2023-06-17,0.75625,1.0125,0.8246688943418579,0.8697058741422021,0.684386587968955,1.0189633,0.75703144,0.8914659023284912,1.00625
hotel_112,2023-06-18,0.75625,0.93125,0.7903376527173144,0.8528285793514926,0.6921972434791757,0.97603995,0.72953063,0.9296716451644897,0.90625
hotel_112,2023-06-19,0.75625,0.9375,0.8434935376375269,0.8749026247049744,0.6922922003850688,0.99467945,0.7495135,0.8914659023284912,0.95
hotel_112,2023-06-20,0.75625,0.7875,0.8447242050752105,0.8720631055317747,0.6321237954629225,1.0038055,0.7485637,0.955142080783844,0.99375
hotel_112,2023-06-21,0.75625,0.98125,0.8678157012113104,0.8764792259917022,0.769356390929415,0.9991728,0.75978607,0.9487744569778442,0.9375
hotel_112,2023-06-22,0.75625,0.75,0.8556846176835139,0.8649317123900948,0.648205029680134,0.9937202,0.78441447,0.9105687141418457,0.99375
hotel_112,2023-06-23,0.75625,0.75625,0.8218651744936931,0.8569174307203123,0.6195543747954676,1.0315309,0.8025004,0.904201090335846,0.7375
hotel_112,2023-06-24,0.75625,1.0125,0.8246688943418579,0.8691300280706776,0.6386607462178852,0.99152243,0.76691556,0.904201090335846,0.75625
hotel_112,2023-06-25,0.75625,0.93125,0.7903376527173144,0.8540060700556128,0.6555502595289486,0.9561921,0.74198776,0.8723630309104919,0.7625
hotel_112,2023-06-26,0.75625,0.9375,0.8434935376375269,0.8737008070671676,0.6613132475763595,0.9570985,0.76176363,0.904201090335846,0.76875
hotel_112,2023-06-27,0.75625,0.7875,0.8447242050752105,0.8711449962110195,0.6040902006232177,0.9550674,0.77179235,0.8468926548957825,0.8625
hotel_112,2023-06-28,0.75625,0.98125,0.8678157012113104,0.8750786695143565,0.7364045438388265,0.94180036,0.7718888,0.9105687141418457,0.89375
hotel_112,2023-06-29,0.75625,0.75,0.8556846176835139,0.8647529152747487,0.6076292292282278,0.91479146,0.79935753,0.8914659023284912,1.0
hotel_112,2023-06-30,0.75625,0.75625,0.8218651744936931,0.8575869009217691,0.5706617422924646,0.93210095,0.8144746,0.9169363975524902,0.96875
hotel_126,2023-06-03,1.00398406374502,1.0079681274900398,0.997042006636073,1.0177681035880792,1.0341534543750794,1.0038221,1.0244228,0.9982225894927979,0.9482071713147411
hotel_126,2023-06-04,1.00398406374502,0.9880478087649402,0.9309823494265196,0.9991886732827119,1.0577019378343961,0.9775126,1.0544653,0.9916118383407593,0.9880478087649402
hotel_126,2023-06-05,1.00398406374502,0.9641434262948207,0.9204551391003566,0.9817132503143002,1.0457524705741932,0.9778794,1.1220626,0.9850010871887207,1.0159362549800797
hotel_126,2023-06-06,1.00398406374502,0.9641434262948207,0.9251424968147317,0.9900800249062918,1.0434132890625485,0.98146385,1.1898981,0.9850010871887207,1.0159362549800797
hotel_126,2023-06-07,1.00398406374502,1.00398406374502,0.9306592414986323,0.9825191180184597,1.0525914231651665,0.98862684,1.1511508,0.9982225894927979,1.0079681274900398
hotel_126,2023-06-08,1.00398406374502,0.8047808764940239,0.9211975136756855,0.9460817788562256,0.9603796692911724,0.95844406,1.1034981,0.9916118383407593,0.9960159362549801
hotel_126,2023-06-09,1.00398406374502,1.00398406374502,0.9943267550499054,0.9832337829468384,1.0093604835119092,0.989801,1.0886244,0.9916118383407593,0.9920318725099602
hotel_126,2023-06-10,1.00398406374502,1.0079681274900398,0.997042006636073,0.9999895932489836,1.038580529643554,1.0073166,1.0826287,0.9916118383407593,1.0
hotel_126,2023-06-11,1.00398406374502,0.9880478087649402,0.9309823494265196,0.9736214298802432,1.043596444697789,0.9821502,1.0873379,0.9916118383407593,1.0
hotel_126,2023-06-12,1.00398406374502,0.9641434262948207,0.9204551391003566,0.982471999067676,1.0772640896587435,0.9787531,1.1311196,0.9982225894927979,0.9920318725099602
hotel_126,2023-06-13,1.00398406374502,0.9641434262948207,0.9251424968147317,0.9775883582734559,1.0766943077761932,0.99853307,1.1608459,0.9982225894927979,1.00398406374502
hotel_126,2023-06-14,1.00398406374502,1.00398406374502,0.9306592414986323,0.9884197529361132,1.0559734285524134,0.9995933,1.1462367,0.9982225894927979,1.0
hotel_126,2023-06-15,1.00398406374502,0.8047808764940239,0.9211975136756855,0.943223599201739,0.9387765921368011,0.9648878,1.1001948,0.9982225894927979,1.00398406374502
hotel_126,2023-06-16,1.00398406374502,1.00398406374502,0.9943267550499054,0.989471923366367,1.0231415334546627,0.9934739,1.0991452,0.9982225894927979,1.0079681274900398
hotel_126,2023-06-17,1.00398406374502,1.0079681274900398,0.997042006636073,0.9903394588999,1.045780369499858,1.0124241,1.0857749,0.9916118383407593,1.00398406374502
hotel_126,2023-06-18,1.00398406374502,0.9880478087649402,0.9309823494265196,0.980792590544692,1.0480715605984574,0.98814535,1.0634054,0.9916118383407593,1.00398406374502
hotel_126,2023-06-19,1.00398406374502,0.9641434262948207,0.9204551391003566,0.9759123177549363,1.0665168325174839,0.9890508,1.1021574,0.9916118383407593,0.9960159362549801
hotel_126,2023-06-20,1.00398406374502,0.9641434262948207,0.9251424968147317,0.9836737342860491,1.0709147853897758,0.99837786,1.1826636,0.9916118383407593,0.9960159362549801
hotel_126,2023-06-21,1.00398406374502,1.00398406374502,0.9306592414986323,0.9815005437786589,1.0658101924597922,0.99738216,1.2083285,0.9916118383407593,1.00398406374502
hotel_126,2023-06-22,1.00398406374502,0.8047808764940239,0.9211975136756855,0.9537743188971589,0.943228245042664,0.96443284,1.1853591,0.9916118383407593,0.9880478087649402
hotel_126,2023-06-23,1.00398406374502,1.00398406374502,0.9943267550499054,0.9828573022648682,1.0270559702981217,0.9849875,1.1971669,0.9982225894927979,1.00398406374502
hotel_126,2023-06-24,1.00398406374502,1.0079681274900398,0.997042006636073,0.9936739479226468,1.04826224930959,1.000176,1.1597667,0.9982225894927979,1.00398406374502
hotel_126,2023-06-25,1.00398406374502,0.9880478087649402,0.9309823494265196,0.9758459751546356,1.060246329216171,0.9773292,1.1261266,0.9982225894927979,1.00398406374502
hotel_126,2023-06-26,1.00398406374502,0.9641434262948207,0.9204551391003566,0.9809200613089207,1.0720741649637813,0.9748441,1.1538352,0.9982225894927979,1.00398406374502
hotel_126,2023-06-27,1.00398406374502,0.9641434262948207,0.9251424968147317,0.9786980003035499,1.0832774148398956,0.98774344,1.1795075,0.9982225894927979,0.9840637450199203
hotel_126,2023-06-28,1.00398406374502,1.00398406374502,0.9306592414986323,0.9853350501804086,1.0946138945576485,0.98387545,1.173527,0.9982225894927979,1.00398406374502
hotel_126,2023-06-29,1.00398406374502,0.8047808764940239,0.9211975136756855,0.9534537702292017,0.9840976588608908,0.95360976,1.1404815,0.9982225894927979,1.00398406374502
hotel_126,2023-06-30,1.00398406374502,1.00398406374502,0.9943267550499054,0.9861574299030864,1.0519110276337456,0.9691463,1.1562955,0.9982225894927979,0.9880478087649402
hotel_133,2023-06-03,0.9836065573770492,1.0,1.037077370061083,0.960791930693265,0.9812446273327284,0.96484095,0.9915252,0.9987218379974365,1.0163934426229508
hotel_133,2023-06-04,0.9836065573770492,0.9016393442622951,0.8576544559535373,0.9144933294224086,0.9033717493573016,0.9063501,0.9802697,0.9808875322341919,0.9180327868852459
hotel_133,2023-06-05,0.9836065573770492,0.8524590163934426,0.889043604439115,0.8923584725214637,0.8753533059416607,0.9089906,0.9900797,0.9689980149269104,0.9508196721311475
hotel_133,2023-06-06,0.9836065573770492,0.8688524590163934,0.9057531881610257,0.8952734608063151,0.8864379615414426,0.92769915,0.99236834,0.9511635899543762,0.9672131147540983
hotel_133,2023-06-07,0.9836065573770492,1.0,0.9245417494255395,0.9372712621034724,0.9776537557649586,0.9578079,0.9956702,0.9987218379974365,0.8852459016393442
hotel_133,2023-06-08,0.9836065573770492,1.0,0.9386354692108162,0.9368752431480593,0.9841741222145588,0.955888,1.0053159,0.9987218379974365,0.9508196721311475
hotel_133,2023-06-09,0.9836065573770492,0.9836065573770492,1.0068598429153672,0.9313436421911535,0.979741469260797,0.96768683,1.0041515,0.9987218379974365,0.9836065573770492
hotel_133,2023-06-10,0.9836065573770492,1.0,1.037077370061083,0.9238023696096956,0.9529620832377551,0.99788415,0.9972956,0.9987218379974365,1.0
hotel_133,2023-06-11,0.9836065573770492,0.9016393442622951,0.8576544559535373,0.9086015291123313,0.8615476712568502,0.9265465,0.9775721,0.9987218379974365,0.8032786885245902
hotel_133,2023-06-12,0.9836065573770492,0.8524590163934426,0.889043604439115,0.9013361647852983,0.8445772082420697,0.9234479,0.98961323,0.9987218379974365,0.9344262295081968
hotel_133,2023-06-13,0.9836065573770492,0.8688524590163934,0.9057531881610257,0.9022876186623865,0.8637436618318972,0.9201366,1.0083425,0.9808875322341919,0.9836065573770492
hotel_133,2023-06-14,0.9836065573770492,1.0,0.9245417494255395,0.9160519485573448,0.9656825349973065,0.9518148,1.0194122,0.9987218379974365,1.0
hotel_133,2023-06-15,0.9836065573770492,1.0,0.9386354692108162,0.9159215034071679,0.9543205475605956,0.94253933,1.027962,0.9987218379974365,1.0
hotel_133,2023-06-16,0.9836065573770492,0.9836065573770492,1.0068598429153672,0.9141081144398068,0.9527262424606652,0.9660151,1.0278183,0.9987218379974365,1.0
hotel_133,2023-06-17,0.9836065573770492,1.0,1.037077370061083,0.9116361537234117,0.9400347623832025,0.97756946,1.0146519,0.9987218379974365,1.0
hotel_133,2023-06-18,0.9836065573770492,0.9016393442622951,0.8576544559535373,0.9066536206635036,0.8500798678628385,0.92039275,0.9941875,0.9987218379974365,0.9836065573770492
hotel_133,2023-06-19,0.9836065573770492,0.8524590163934426,0.889043604439115,0.9042721820026609,0.8230597327877884,0.966534,0.9994646,0.9987218379974365,0.9672131147540983
hotel_133,2023-06-20,0.9836065573770492,0.8688524590163934,0.9057531881610257,0.9045840406449709,0.8342796412976973,0.97947884,0.99803436,0.9808875322341919,0.9344262295081968
hotel_133,2023-06-21,0.9836065573770492,1.0,0.9245417494255395,0.9090956747634993,0.9163817335695501,1.017042,0.99757606,0.9987218379974365,0.8524590163934426
hotel_133,2023-06-22,0.9836065573770492,1.0,0.9386354692108162,0.9090529167577032,0.8948822454249008,0.9986259,0.99994105,0.9987218379974365,0.819672131147541
hotel_133,2023-06-23,0.9836065573770492,0.9836065573770492,1.0068598429153672,0.9084585283689486,0.8973969282501215,0.9686412,1.0090748,0.9987218379974365,0.9344262295081968
hotel_133,2023-06-24,0.9836065573770492,1.0,1.037077370061083,0.9076482752707589,0.8898619374278008,0.95101887,1.002249,0.9987218379974365,1.0163934426229508
hotel_133,2023-06-25,0.9836065573770492,0.9016393442622951,0.8576544559535373,0.9060151133168669,0.7850177694931384,0.91048676,0.9957335,0.9987218379974365,0.8852459016393442
hotel_133,2023-06-26,0.9836065573770492,0.8524590163934426,0.889043604439115,0.9052345314433641,0.773295397451693,0.8937642,1.0150683,0.9808875322341919,0.9836065573770492
hotel_133,2023-06-27,0.9836065573770492,0.8688524590163934,0.9057531881610257,0.9053367516576991,0.7964936172493724,0.9437265,1.0276115,0.9987218379974365,0.9836065573770492
hotel_133,2023-06-28,0.9836065573770492,1.0,0.9245417494255395,0.9068155634965436,0.8847465595416952,0.9737624,1.0095013,0.9987218379974365,0.9508196721311475
hotel_133,2023-06-29,0.9836065573770492,1.0,0.9386354692108162,0.9068015483855714,0.8726680075083407,0.9866926,1.0045952,0.9987218379974365,0.9180327868852459
hotel_133,2023-06-30,0.9836065573770492,0.9836065573770492,1.0068598429153672,0.9066067212855615,0.8771883967895491,0.98284024,0.991383,0.9987218379974365,0.9672131147540983
hotel_14,2023-06-03,0.5660377358490566,0.6981132075471698,0.5856228761722997,0.673643230826088,0.5616692909874339,0.61028486,0.6113825,0.5560829639434814,0.660377358490566
hotel_14,2023-06-04,0.5660377358490566,0.4811320754716981,0.3625967115481431,0.5781643701253001,0.2943122362996241,0.45469195,0.5222569,0.5669865608215332,0.4528301886792453
hotel_14,2023-06-05,0.5660377358490566,0.37735849056603776,0.45754845204892763,0.5334780544573936,0.25722153649867135,0.59263575,0.5791023,0.43614354729652405,0.7452830188679245
hotel_14,2023-06-06,0.5660377358490566,0.49056603773584906,0.5421698752690773,0.5991104323324052,0.31558545371051105,0.5956647,0.6426237,0.5070168375968933,0.8490566037735849
hotel_14,2023-06-07,0.5660377358490566,0.5471698113207547,0.5653450658290413,0.6320791697979489,0.3739265167807105,0.6335302,0.6206613,0.5833419561386108,0.8113207547169812
hotel_14,2023-06-08,0.5660377358490566,0.5188679245283019,0.5209390832107407,0.618580110904849,0.35752690777369406,0.5292478,0.5764763,0.5942455530166626,0.6320754716981132
hotel_14,2023-06-09,0.5660377358490566,0.5660377358490566,0.5554432718610073,0.6444423203559051,0.4617369995543869,0.60376096,0.55887634,0.6160526871681213,0.4716981132075472
hotel_14,2023-06-10,0.5660377358490566,0.6981132075471698,0.5856228761722997,0.7020216503523313,0.452809478019551,0.6008431,0.54285187,0.6433116793632507,0.5660377358490566
hotel_14,2023-06-11,0.5660377358490566,0.4811320754716981,0.3625967115481431,0.6515352915800028,0.18029635734075894,0.38113052,0.40555826,0.5070168375968933,0.3584905660377358
hotel_14,2023-06-12,0.5660377358490566,0.37735849056603776,0.45754845204892763,0.627919954300628,0.12435064770806264,0.48974496,0.43731368,0.46340247988700867,0.6792452830188679
hotel_14,2023-06-13,0.5660377358490566,0.49056603773584906,0.5421698752690773,0.6628419755975755,0.23685025311737798,0.5302609,0.5165644,0.49066147208213806,0.6981132075471698
hotel_14,2023-06-14,0.5660377358490566,0.5471698113207547,0.5653450658290413,0.6803857478365871,0.30818176002776587,0.561713,0.5369474,0.5288240313529968,0.6886792452830188
hotel_14,2023-06-15,0.5660377358490566,0.5188679245283019,0.5209390832107407,0.6732334708588921,0.2986569897438912,0.55245477,0.54067075,0.5669865608215332,0.5849056603773585
hotel_14,2023-06-16,0.5660377358490566,0.5660377358490566,0.5554432718610073,0.6869788705456599,0.37852111813629064,0.64368737,0.5663643,0.621504545211792,0.6132075471698113
hotel_14,2023-06-17,0.5660377358490566,0.6981132075471698,0.5856228761722997,0.7175658119454185,0.3988444437365953,0.64065945,0.5719637,0.6978296041488647,0.6698113207547169
hotel_14,2023-06-18,0.5660377358490566,0.4811320754716981,0.3625967115481431,0.6907535888338132,0.11602216969569268,0.4273721,0.45818654,0.632408082485199,0.5
hotel_14,2023-06-19,0.5660377358490566,0.37735849056603776,0.45754845204892763,0.678212143266046,0.04370436630442169,0.50724816,0.5015894,0.5070168375968933,0.5849056603773585
hotel_14,2023-06-20,0.5660377358490566,0.49056603773584906,0.5421698752690773,0.6967609712112445,0.12186370396511735,0.57667166,0.564527,0.5070168375968933,0.6698113207547169
hotel_14,2023-06-21,0.5660377358490566,0.5471698113207547,0.5653450658290413,0.7060793621139441,0.18873701785098052,0.5491332,0.57146543,0.5996973514556885,0.7264150943396226
hotel_14,2023-06-22,0.5660377358490566,0.5188679245283019,0.5209390832107407,0.7022807764884366,0.1934342318835451,0.44703162,0.56367815,0.621504545211792,0.6981132075471698
hotel_14,2023-06-23,0.5660377358490566,0.5660377358490566,0.5554432718610073,0.7095814677437746,0.27201283953884337,0.54674083,0.6047419,0.6433116793632507,0.7264150943396226
hotel_14,2023-06-24,0.5660377358490566,0.6981132075471698,0.5856228761722997,0.7258271476817256,0.29587353069033523,0.5750701,0.6143363,0.7032814025878906,0.6132075471698113
hotel_14,2023-06-25,0.5660377358490566,0.4811320754716981,0.3625967115481431,0.7115864163927395,0.021470602952152806,0.434738,0.4826471,0.5942455530166626,0.5660377358490566
hotel_14,2023-06-26,0.5660377358490566,0.37735849056603776,0.45754845204892763,0.704925301105142,-0.06039657490957144,0.47035503,0.4983092,0.47430604696273804,0.5943396226415094
hotel_14,2023-06-27,0.5660377358490566,0.49056603773584906,0.5421698752690773,0.7147771375091044,0.016895337039947667,0.5011388,0.55468965,0.5015650391578674,0.5377358490566038
